t_usr_id_ego,BreitbartNews,BreitbartNews,bot11,bot11,bot14,bot14,bot12,bot12,bot13,bot13,bot10,bot10,USATODAY,USATODAY,WSJ,WSJ,bot7,bot7,bot2,bot2,bot5,bot5,bot6,bot6,bot15,bot15,bot1,bot1,thenation,thenation,bot4,bot4,bot3,bot3,bot8,bot8,washingtonpost,washingtonpost,bot9,bot9
conn_type,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower
133,,,0.04918384795249982,,0.03546593341354506,0.5905129273413294,0.5061919589474342,,0.6109757209767682,0.5905129273413294,0.6698271269837389,,0.025471598156045747,0.10827700665723966,0.07343326191269153,,0.038503444945083086,,0.40086139116347386,,,0.3039573320934062,0.32230602190830704,,0.07343326191269153,,0.9352316115657808,,0.06263387811083082,0.9178878139616656,0.07343326191269153,,0.01983296694956421,,,,0.038503444945083086,,0.027677698437753848,
134,,0.32230602190830704,0.14589765727494236,,0.04918384795249982,0.5274968237537414,0.8383531326036774,,,0.04918384795249982,0.12588928944948308,,0.19374947883382485,0.23688377651035014,0.5905129273413294,0.08592399976334196,0.03546593341354506,,0.07343326191269153,,0.045343501437382056,0.826453203646374,0.32230602190830704,,0.7719542327261165,,0.22180647190550215,,0.12588928944948308,,0.42151725890598224,,0.04178983547133819,,0.04918384795249982,,0.28621206238390096,0.6506901031179089,0.0215615093045025,
135,,0.9688694437075864,0.5274968237537414,,0.5061919589474342,0.6310548366819692,0.10827700665723966,,0.7565854729457974,0.25265321740844954,,,0.038503444945083086,0.7064204238004218,0.038503444945083086,,0.1167953743919475,,0.7565854729457974,,0.038503444945083086,0.12588928944948308,0.03265990956683609,,0.09286695366967546,,0.09286695366967546,,0.04918384795249982,0.04178983547133819,0.04178983547133819,,0.08592399976334196,,0.36065190656573104,,0.038503444945083086,0.7064204238004218,0.045343501437382056,
136,,0.19374947883382485,0.20742796687543463,,0.7719542327261165,0.2691022464970497,0.25265321740844954,,0.40086139116347386,0.6884177623265628,0.04918384795249982,,0.05780718298413593,,0.14589765727494236,0.8964140695210783,0.15685510336103622,,0.7719542327261165,,0.9713426487044083,0.7405291005715704,0.9352316115657808,,0.025471598156045747,,0.7719542327261165,,0.20742796687543463,0.20742796687543463,0.023437100509770627,,0.5274968237537414,,0.045343501437382056,,0.14589765727494236,0.9402123048447205,0.19374947883382485,
137,,0.06263387811083082,0.12588928944948308,,0.045343501437382056,0.5487020083865324,0.045343501437382056,,0.030068974042493608,0.10030935716061677,0.6506901031179089,,0.045343501437382056,0.9688694437075864,0.10030935716061677,,0.04178983547133819,,0.44245148142042123,,0.16847316644464133,0.1167953743919475,0.826453203646374,,0.05780718298413593,,0.045343501437382056,,0.14589765727494236,0.08592399976334196,0.12588928944948308,,0.5487020083865324,,0.027677698437753848,,0.10827700665723966,,0.07945465272791494,
138,,0.12588928944948308,0.22180647190550215,,0.7565854729457974,0.6506901031179089,0.038503444945083086,,0.7565854729457974,0.9530817363696625,0.12588928944948308,,0.023437100509770627,0.13558257714003935,0.06263387811083082,0.5697317833219949,0.6698271269837389,,0.05780718298413593,,0.25265321740844954,,0.23688377651035014,,0.04918384795249982,,0.1807672693005155,,0.07343326191269153,0.36065190656573104,0.027677698437753848,,0.7719542327261165,,0.038503444945083086,,0.19374947883382485,0.7719542327261165,0.0215615093045025,
139,,0.8138717339737572,0.06263387811083082,,0.7866262980972412,0.1807672693005155,0.05333128056896264,,0.07343326191269153,0.7405291005715704,0.1807672693005155,,0.16847316644464133,,0.04178983547133819,0.9713426487044083,0.04178983547133819,,0.380551857066998,,0.027677698437753848,,0.8964140695210783,,0.09286695366967546,,0.1807672693005155,,0.12588928944948308,0.28621206238390096,0.19374947883382485,,0.36065190656573104,,0.05333128056896264,,0.06783456974919343,0.9491151251673986,0.023437100509770627,
140,,,0.40086139116347386,,0.05333128056896264,0.8005982245473489,0.05333128056896264,,0.03265990956683609,0.6884177623265628,0.20742796687543463,,0.15685510336103622,,0.06783456974919343,0.9530817363696625,0.40086139116347386,,0.08592399976334196,,0.01983296694956421,,0.19374947883382485,,0.07945465272791494,,0.15685510336103622,,0.04178983547133819,0.14589765727494236,0.04918384795249982,,0.42151725890598224,,0.04918384795249982,,0.3039573320934062,0.03546593341354506,0.03265990956683609,
141,,0.13558257714003935,0.04918384795249982,,0.28621206238390096,0.6506901031179089,0.9178878139616656,0.6310548366819692,0.06783456974919343,0.4848645828256039,0.01983296694956421,,0.5905129273413294,0.7491772935189654,0.04918384795249982,,0.045343501437382056,,0.05333128056896264,,0.10827700665723966,,0.05333128056896264,,0.07343326191269153,,0.5274968237537414,,0.045343501437382056,0.07945465272791494,0.28621206238390096,,0.030068974042493608,,0.027677698437753848,,0.030068974042493608,,0.038503444945083086,
142,,0.07945465272791494,0.06263387811083082,,0.6506901031179089,0.36065190656573104,0.1807672693005155,,0.5061919589474342,0.1807672693005155,0.20742796687543463,,0.03265990956683609,0.966190224001528,0.09286695366967546,0.05780718298413593,0.05780718298413593,,0.025471598156045747,,,,0.20742796687543463,,0.06263387811083082,,0.038503444945083086,,0.025471598156045747,0.9298669453061029,0.06263387811083082,,0.5697317833219949,,0.07945465272791494,,0.038503444945083086,0.06263387811083082,0.045343501437382056,
143,,,0.030068974042493608,,0.22180647190550215,0.2691022464970497,0.030068974042493608,,0.16847316644464133,0.8495856011768973,,,,0.1167953743919475,0.2691022464970497,0.9470261822603973,0.027677698437753848,,0.8138717339737572,,0.09286695366967546,,0.5274968237537414,,0.025471598156045747,,0.03546593341354506,,0.04918384795249982,,0.027677698437753848,,0.09286695366967546,,0.03265990956683609,,0.32230602190830704,0.05333128056896264,0.038503444945083086,
144,,0.05333128056896264,0.045343501437382056,,0.3412193545017134,0.380551857066998,0.03265990956683609,,,0.7565854729457974,0.025471598156045747,,0.038503444945083086,0.9448325758058531,0.05333128056896264,0.9705401998817309,0.6810498857943029,,0.06263387811083082,,0.05780718298413593,,0.8005982245473489,,0.06783456974919343,,0.038503444945083086,,0.025471598156045747,0.42151725890598224,0.025471598156045747,,0.04918384795249982,,0.3412193545017134,,0.027677698437753848,0.8138717339737572,0.06783456974919343,
145,,0.8495856011768973,0.025471598156045747,0.6109757209767682,0.07343326191269153,0.20742796687543463,0.1167953743919475,,0.7565854729457974,0.6698271269837389,0.3412193545017134,,0.03546593341354506,,0.025471598156045747,0.3412193545017134,0.045343501437382056,,0.8964140695210783,0.23688377651035014,0.6506901031179089,,0.1807672693005155,,0.030068974042493608,,0.03546593341354506,,0.07343326191269153,0.42151725890598224,0.5061919589474342,,0.025471598156045747,,0.04178983547133819,,0.038503444945083086,0.8882184952163719,0.1167953743919475,
146,,0.14589765727494236,0.01983296694956421,0.8495856011768973,0.44245148142042123,0.07945465272791494,0.6310548366819692,,0.8794616900661685,0.15685510336103622,0.9567532288569174,,0.3039573320934062,0.25265321740844954,0.03546593341354506,0.6884177623265628,0.05333128056896264,,0.6109757209767682,0.4848645828256039,0.030068974042493608,,0.9298669453061029,,0.44245148142042123,,0.03265990956683609,,0.08592399976334196,0.9853116521210984,0.15685510336103622,,0.3039573320934062,,0.40086139116347386,,0.04178983547133819,0.7405291005715704,0.42151725890598224,
147,,0.07945465272791494,0.6310548366819692,,0.09286695366967546,0.44245148142042123,0.5274968237537414,,0.44245148142042123,0.23688377651035014,0.2691022464970497,,0.07343326191269153,0.9632891569033074,0.12588928944948308,0.5697317833219949,0.4848645828256039,,0.3412193545017134,,0.03265990956683609,,,,0.7719542327261165,,0.06263387811083082,,0.10030935716061677,0.9530817363696625,0.07343326191269153,,0.8495856011768973,,0.027677698437753848,,0.04918384795249982,0.9040736566800007,0.03546593341354506,
148,,0.40086139116347386,0.03546593341354506,,0.06783456974919343,0.28621206238390096,0.3412193545017134,,0.6310548366819692,0.6310548366819692,0.6109757209767682,,0.05780718298413593,,0.15685510336103622,,0.10827700665723966,,0.038503444945083086,,0.03265990956683609,,0.03265990956683609,,0.20742796687543463,,0.46359219069702307,,0.03546593341354506,0.045343501437382056,0.038503444945083086,,0.08592399976334196,,0.13558257714003935,,0.027677698437753848,0.9298669453061029,0.13558257714003935,
149,,0.20742796687543463,0.4848645828256039,,0.36065190656573104,0.8601677371481485,0.08592399976334196,,0.14589765727494236,0.04918384795249982,0.038503444945083086,,0.038503444945083086,,0.46359219069702307,,0.08592399976334196,,0.027677698437753848,,0.05780718298413593,,0.030068974042493608,,0.44245148142042123,,,,,0.42151725890598224,0.03546593341354506,,0.025471598156045747,,0.04178983547133819,,0.04918384795249982,,0.03546593341354506,
150,,0.28621206238390096,0.9713426487044083,,0.32230602190830704,0.16847316644464133,0.15685510336103622,,0.7064204238004218,0.28621206238390096,0.3039573320934062,,0.1167953743919475,,,0.7238002465135849,0.4848645828256039,,0.4848645828256039,,0.07343326191269153,,0.025471598156045747,,0.045343501437382056,,0.5061919589474342,,0.19374947883382485,0.25265321740844954,0.15685510336103622,,0.03546593341354506,,0.045343501437382056,,0.19374947883382485,0.8794616900661685,0.1807672693005155,
151,,0.8383531326036774,0.027677698437753848,,0.08592399976334196,0.2691022464970497,0.20742796687543463,,0.12588928944948308,0.7238002465135849,0.038503444945083086,,0.030068974042493608,0.9112229533096339,0.19374947883382485,0.9713426487044083,0.8701191997119831,,0.03546593341354506,,0.5905129273413294,,0.07343326191269153,,0.07343326191269153,,0.023437100509770627,,0.0215615093045025,0.46359219069702307,0.25265321740844954,,,,,,0.04918384795249982,,0.023437100509770627,
152,,0.07343326191269153,0.14589765727494236,,0.030068974042493608,0.7565854729457974,0.030068974042493608,,0.7866262980972412,,0.14589765727494236,,0.027677698437753848,0.9530817363696625,0.04178983547133819,0.9402123048447205,,,0.2691022464970497,,0.23688377651035014,,0.027677698437753848,,0.08592399976334196,0.6109757209767682,0.5274968237537414,,0.05780718298413593,0.1807672693005155,0.15685510336103622,,0.6698271269837389,,0.03265990956683609,,0.04918384795249982,,0.23688377651035014,
153,,0.9240939964164224,,,0.023437100509770627,0.7866262980972412,0.06263387811083082,,0.1807672693005155,0.12588928944948308,0.7866262980972412,,0.038503444945083086,0.8383531326036774,0.1167953743919475,0.8383531326036774,0.03265990956683609,,0.6310548366819692,,0.06783456974919343,,0.025471598156045747,,0.5487020083865324,,0.027677698437753848,,0.03546593341354506,0.16847316644464133,0.09286695366967546,,0.027677698437753848,,0.6884177623265628,,0.05780718298413593,,0.15685510336103622,
154,,,0.6310548366819692,,0.06783456974919343,0.2691022464970497,0.16847316644464133,,0.8601677371481485,0.03546593341354506,0.027677698437753848,,0.05780718298413593,0.42151725890598224,0.12588928944948308,0.7719542327261165,,,0.09286695366967546,,,0.5487020083865324,0.32230602190830704,,0.1167953743919475,,0.5905129273413294,,0.038503444945083086,0.42151725890598224,0.08592399976334196,,0.28621206238390096,,0.32230602190830704,,0.10030935716061677,,0.03546593341354506,
155,,0.9776703489269076,0.16847316644464133,,0.5905129273413294,0.7405291005715704,0.22180647190550215,,0.07945465272791494,0.12588928944948308,0.20742796687543463,,0.027677698437753848,0.9688694437075864,0.6698271269837389,0.9688694437075864,0.826453203646374,,0.13558257714003935,,0.10827700665723966,,0.1807672693005155,,0.025471598156045747,,0.045343501437382056,,0.1167953743919475,0.030068974042493608,0.1807672693005155,,,,0.025471598156045747,,0.05780718298413593,0.7565854729457974,0.025471598156045747,
156,,0.36065190656573104,0.1807672693005155,,0.25265321740844954,0.5274968237537414,0.04178983547133819,,0.16847316644464133,0.5487020083865324,0.32230602190830704,,0.05780718298413593,,0.03265990956683609,,0.06263387811083082,,,,,,,,0.20742796687543463,,0.14589765727494236,,0.03546593341354506,0.06263387811083082,0.045343501437382056,,0.03265990956683609,,0.09286695366967546,,0.038503444945083086,0.6698271269837389,0.7866262980972412,
157,,0.15685510336103622,0.027677698437753848,0.6884177623265628,0.4848645828256039,0.6310548366819692,0.08592399976334196,,0.36065190656573104,0.7565854729457974,0.03265990956683609,,0.04918384795249982,0.8005982245473489,0.9448325758058531,0.23688377651035014,0.8495856011768973,,0.05780718298413593,,0.6698271269837389,0.08592399976334196,0.03546593341354506,,,,,,0.13558257714003935,0.07343326191269153,0.0215615093045025,,0.5274968237537414,,0.25265321740844954,,0.045343501437382056,0.8138717339737572,0.025471598156045747,
158,,0.23688377651035014,0.32230602190830704,,0.3039573320934062,0.44245148142042123,0.03265990956683609,,0.04918384795249982,0.826453203646374,0.04178983547133819,,0.06263387811083082,0.960149429127191,0.06783456974919343,0.36065190656573104,0.9298669453061029,,0.9864967914296349,,0.1167953743919475,,0.04918384795249982,,,0.10030935716061677,0.46359219069702307,,0.2691022464970497,,0.045343501437382056,,0.038503444945083086,,0.05780718298413593,,0.030068974042493608,,0.8794616900661685,
159,,0.966190224001528,0.44245148142042123,,0.1167953743919475,0.20742796687543463,0.25265321740844954,,0.3412193545017134,0.20742796687543463,0.038503444945083086,,0.045343501437382056,0.16847316644464133,0.045343501437382056,,0.03546593341354506,,0.04178983547133819,,0.4848645828256039,,0.027677698437753848,,0.23688377651035014,,0.03265990956683609,,0.038503444945083086,,0.06783456974919343,,0.1167953743919475,,0.05780718298413593,,0.09286695366967546,0.3039573320934062,0.023437100509770627,
160,,0.12588928944948308,0.045343501437382056,,0.25265321740844954,,0.06263387811083082,,0.8601677371481485,0.6506901031179089,0.1167953743919475,,0.04178983547133819,,0.36065190656573104,0.1807672693005155,0.027677698437753848,,0.5061919589474342,,,,0.07945465272791494,,0.6109757209767682,,0.06783456974919343,,0.16847316644464133,0.03265990956683609,0.07343326191269153,,0.3039573320934062,,0.07945465272791494,,0.23688377651035014,,0.04178983547133819,
161,,0.2691022464970497,0.28621206238390096,,0.04178983547133819,,0.7719542327261165,,0.28621206238390096,0.6310548366819692,0.3039573320934062,,0.045343501437382056,0.7719542327261165,0.4848645828256039,0.9040736566800007,0.10030935716061677,,0.20742796687543463,,0.09286695366967546,,0.06263387811083082,,0.04178983547133819,,0.025471598156045747,,0.05780718298413593,,0.8701191997119831,,0.06263387811083082,,0.07945465272791494,,0.04918384795249982,,0.027677698437753848,
162,,0.9853116521210984,0.05780718298413593,,0.025471598156045747,,0.027677698437753848,,0.9178878139616656,0.23688377651035014,0.05333128056896264,,0.1807672693005155,0.9688694437075864,0.8882184952163719,0.1167953743919475,0.025471598156045747,,0.14589765727494236,,0.04178983547133819,,0.05333128056896264,,0.9776703489269076,,0.06783456974919343,,0.025471598156045747,0.06783456974919343,0.038503444945083086,,0.6506901031179089,,0.9178878139616656,,0.1167953743919475,,0.0215615093045025,
163,,0.9530817363696625,0.07945465272791494,0.8601677371481485,0.6884177623265628,,0.05333128056896264,,,0.19374947883382485,0.6310548366819692,,0.08592399976334196,0.2691022464970497,0.09286695366967546,0.8882184952163719,0.5274968237537414,,0.03546593341354506,,,,0.04178983547133819,,0.06263387811083082,,0.23688377651035014,,0.04178983547133819,0.05780718298413593,0.06263387811083082,,0.01677355370664861,,0.8701191997119831,,0.6109757209767682,0.960149429127191,0.01983296694956421,
164,,0.5274968237537414,0.027677698437753848,,,,0.25265321740844954,,0.03546593341354506,,0.05333128056896264,,0.05780718298413593,0.9530817363696625,0.06783456974919343,0.9298669453061029,0.08592399976334196,,0.42151725890598224,,0.22180647190550215,,0.03265990956683609,,0.03546593341354506,,0.23688377651035014,,0.04178983547133819,0.6698271269837389,0.10030935716061677,,0.12588928944948308,,0.03546593341354506,,0.038503444945083086,0.8601677371481485,0.5274968237537414,
